mes;equipamento;faixa;data;hora;minutos_intervalo;qtd_0a10km;qtd_11a20km;qtd_21a30km;qtd_31a40km;qtd_41a50km;qtd_51a60km;qtd_61a70km;qtd_71a80km;qtd_81a90km;qtd_91a100km;qtd_acimade100km
6;"FS023REC";1;"2020-06-13";15;"0-15";0;7;10;26;47;6;1;0;0;0;0
6;"FS023REC";1;"2020-06-13";15;"16-30";1;3;17;25;27;8;0;1;0;0;0
6;"FS023REC";1;"2020-06-13";15;"31-45";1;6;20;23;49;13;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";15;"46-59";0;4;3;20;37;12;1;1;0;0;0
6;"FS023REC";1;"2020-06-13";16;"0-15";0;5;12;28;34;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";16;"16-30";0;10;23;34;40;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";16;"31-45";0;8;12;14;37;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";16;"46-59";0;2;7;10;24;4;1;0;0;0;0
6;"FS023REC";1;"2020-06-13";17;"0-15";0;4;6;48;23;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";17;"16-30";1;2;12;19;43;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";17;"31-45";0;9;14;31;34;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";17;"46-59";0;10;19;29;16;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";18;"0-15";0;8;14;32;24;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";18;"16-30";0;7;21;23;48;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";18;"31-45";0;7;4;15;34;9;1;0;0;0;0
6;"FS023REC";1;"2020-06-13";18;"46-59";0;7;9;37;26;8;1;0;0;0;0
6;"FS023REC";1;"2020-06-13";19;"0-15";0;9;21;34;34;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";19;"16-30";0;3;13;26;25;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";19;"31-45";0;5;12;36;41;5;1;0;0;0;0
6;"FS023REC";1;"2020-06-13";19;"46-59";0;12;8;35;25;5;1;0;0;0;0
6;"FS023REC";1;"2020-06-13";20;"0-15";0;5;10;12;22;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";20;"16-30";0;9;11;12;27;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";20;"31-45";1;10;6;13;24;4;1;0;0;0;0
6;"FS023REC";1;"2020-06-13";20;"46-59";0;4;8;14;23;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";21;"0-15";1;4;4;21;30;2;1;1;0;0;0
6;"FS023REC";1;"2020-06-13";21;"16-30";0;7;7;24;17;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";21;"31-45";0;1;3;22;13;3;0;1;0;0;0
6;"FS023REC";1;"2020-06-13";21;"46-59";0;6;6;10;15;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";22;"0-15";0;6;3;14;16;4;2;0;0;0;0
6;"FS023REC";1;"2020-06-13";22;"16-30";0;3;6;13;19;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";22;"31-45";0;4;1;6;7;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";22;"46-59";0;3;1;13;13;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";23;"0-15";0;3;1;4;15;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";23;"16-30";0;3;2;6;8;2;1;0;0;0;0
6;"FS023REC";1;"2020-06-13";23;"31-45";0;2;0;4;4;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-13";23;"46-59";0;1;1;7;6;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";0;"0-15";0;0;1;7;4;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";0;"16-30";0;3;2;6;6;1;1;0;0;0;0
6;"FS023REC";1;"2020-06-14";0;"31-45";0;1;3;5;7;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";0;"46-59";0;2;0;5;9;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";1;"0-15";0;0;0;2;3;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";1;"16-30";0;0;1;2;7;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";1;"31-45";0;0;0;4;3;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";1;"46-59";0;0;0;4;5;2;1;0;0;0;0
6;"FS023REC";1;"2020-06-14";2;"0-15";0;0;0;3;1;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";2;"16-30";1;0;0;2;1;1;1;0;0;0;0
6;"FS023REC";1;"2020-06-14";2;"31-45";0;0;1;0;4;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";2;"46-59";0;1;1;3;0;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";3;"0-15";0;0;2;1;0;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";3;"16-30";0;0;0;1;4;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";3;"31-45";0;0;0;0;1;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";3;"46-59";0;0;1;0;0;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";4;"0-15";0;0;1;1;1;0;1;0;0;0;0
6;"FS023REC";1;"2020-06-14";4;"16-30";0;1;0;4;3;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";4;"31-45";0;0;1;2;1;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";4;"46-59";0;2;0;2;4;0;1;0;0;0;0
6;"FS023REC";1;"2020-06-14";5;"0-15";0;1;0;3;5;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";5;"16-30";0;0;2;8;7;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";5;"31-45";0;2;1;4;9;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";5;"46-59";0;0;3;2;9;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";6;"0-15";0;2;1;2;6;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";6;"16-30";0;2;5;7;11;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";6;"31-45";0;2;6;6;18;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";6;"46-59";0;5;3;10;29;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";7;"0-15";0;2;6;22;24;6;1;0;0;0;0
6;"FS023REC";1;"2020-06-14";7;"16-30";0;3;4;14;20;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";7;"31-45";0;8;8;14;19;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";7;"46-59";0;3;3;21;25;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";8;"0-15";1;8;12;26;9;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";8;"16-30";0;2;6;21;19;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-14";8;"31-45";0;6;9;10;22;2;1;0;0;0;0
6;"FS023REC";1;"2020-06-14";8;"46-59";0;4;5;12;8;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";6;"0-15";0;2;7;21;28;5;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";6;"16-30";0;7;9;42;25;8;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";6;"31-45";0;8;22;28;32;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";6;"46-59";1;9;16;24;26;7;2;0;0;0;0
6;"FS023REC";1;"2020-06-16";7;"0-15";0;10;21;51;32;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";7;"16-30";0;4;8;33;39;5;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";7;"31-45";0;8;18;48;40;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";7;"46-59";0;5;16;34;36;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";8;"0-15";0;2;20;36;31;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";8;"16-30";0;7;23;35;25;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";8;"31-45";0;6;16;22;21;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";8;"46-59";2;6;9;33;32;8;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";9;"0-15";0;6;18;42;41;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";9;"16-30";0;9;18;29;40;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";9;"31-45";0;11;13;41;47;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";9;"46-59";0;10;11;30;40;11;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";10;"0-15";1;8;20;32;45;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";10;"16-30";1;7;9;35;40;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";10;"31-45";0;4;17;33;35;9;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";10;"46-59";1;3;23;30;29;3;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";11;"0-15";0;11;22;34;33;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";11;"16-30";0;7;14;32;48;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";11;"31-45";0;2;17;54;19;5;2;0;0;0;0
6;"FS023REC";1;"2020-06-16";11;"46-59";0;6;17;49;44;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";12;"0-15";0;15;12;21;30;8;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";12;"16-30";1;7;11;55;29;7;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";12;"31-45";1;10;14;37;39;9;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";12;"46-59";0;8;27;38;35;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";13;"0-15";0;7;19;48;42;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";13;"16-30";1;6;19;55;32;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";13;"31-45";0;5;28;34;44;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";13;"46-59";1;3;17;34;31;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";14;"0-15";1;1;14;42;29;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";17;"0-15";0;2;5;19;5;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";17;"16-30";0;6;30;55;53;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";17;"31-45";1;4;27;52;23;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";17;"46-59";0;3;25;55;26;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";18;"0-15";0;9;30;69;23;4;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";18;"16-30";0;6;27;44;40;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";18;"31-45";1;6;45;42;32;8;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";18;"46-59";0;5;22;32;26;3;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";19;"0-15";0;12;22;43;21;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";19;"16-30";0;8;14;33;35;7;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";19;"31-45";0;5;15;54;34;8;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";19;"46-59";0;4;10;24;30;5;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";20;"0-15";0;9;15;22;11;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";20;"16-30";0;4;9;18;26;8;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";20;"31-45";0;6;13;17;22;9;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";20;"46-59";0;3;8;10;20;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";21;"0-15";0;3;6;15;12;2;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";21;"16-30";0;3;11;9;17;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";21;"31-45";0;2;6;13;17;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";21;"46-59";0;1;2;7;12;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";22;"0-15";0;4;1;7;14;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";22;"16-30";0;3;3;4;9;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";22;"31-45";1;4;1;4;10;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";22;"46-59";0;2;0;4;4;4;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";23;"0-15";0;3;2;5;5;4;1;0;0;0;0
6;"FS023REC";1;"2020-06-16";23;"16-30";0;2;1;2;8;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";23;"31-45";0;0;2;0;2;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-16";23;"46-59";0;1;2;2;5;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";0;"0-15";0;1;0;5;8;3;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";0;"16-30";0;4;1;3;1;4;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";0;"31-45";0;1;2;1;2;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";0;"46-59";0;0;0;1;1;2;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";1;"0-15";0;0;1;1;3;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";1;"16-30";0;0;2;2;3;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";1;"31-45";0;1;0;0;3;2;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";1;"46-59";0;0;0;1;2;3;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";2;"0-15";0;0;0;3;5;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";2;"16-30";0;0;0;1;2;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";2;"31-45";0;0;0;0;1;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";2;"46-59";0;0;0;6;4;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";3;"0-15";0;0;0;6;4;4;2;0;0;0;0
6;"FS023REC";1;"2020-06-17";3;"16-30";0;0;0;1;2;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";3;"31-45";0;0;0;1;1;0;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";3;"46-59";0;0;2;0;2;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";4;"0-15";0;1;0;4;5;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";4;"16-30";0;0;0;2;4;3;2;0;0;0;0
6;"FS023REC";1;"2020-06-17";4;"31-45";0;1;1;1;11;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";4;"46-59";0;1;2;1;13;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";5;"0-15";0;8;1;5;13;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";5;"16-30";0;3;3;5;7;1;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";5;"31-45";0;2;3;9;7;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";5;"46-59";0;0;1;7;9;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";6;"0-15";1;2;1;6;25;5;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";6;"16-30";0;10;10;22;34;3;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";6;"31-45";1;8;12;29;53;7;2;0;0;0;0
6;"FS023REC";1;"2020-06-17";6;"46-59";1;7;16;33;41;8;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";7;"0-15";0;5;10;38;46;10;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";7;"16-30";0;7;22;42;33;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";7;"31-45";0;8;23;41;55;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";7;"46-59";0;7;19;35;34;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";8;"0-15";0;7;26;31;38;5;2;0;0;0;0
6;"FS023REC";1;"2020-06-17";8;"16-30";1;8;17;51;43;10;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";8;"31-45";0;9;17;30;42;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";8;"46-59";1;3;9;31;45;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";9;"0-15";0;7;28;50;30;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";9;"16-30";0;8;11;32;34;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";9;"31-45";0;10;21;46;39;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";9;"46-59";0;3;19;32;34;8;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";10;"0-15";0;6;19;30;38;10;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";10;"16-30";1;7;8;18;39;6;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";10;"31-45";2;7;14;15;42;2;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";10;"46-59";0;10;20;40;27;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";11;"0-15";0;12;27;28;48;4;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";11;"16-30";1;7;10;30;37;9;0;1;0;0;0
6;"FS023REC";1;"2020-06-17";11;"31-45";1;6;23;32;27;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";11;"46-59";0;4;24;35;21;7;2;0;0;0;0
6;"FS023REC";1;"2020-06-17";12;"0-15";0;3;29;45;33;6;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";12;"16-30";0;5;15;32;32;1;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";12;"31-45";0;9;10;17;37;12;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";12;"46-59";0;4;10;21;28;11;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";13;"0-15";0;3;11;43;27;16;0;1;0;0;0
6;"FS023REC";1;"2020-06-17";13;"16-30";0;8;13;29;25;7;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";13;"31-45";0;8;17;19;35;9;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";13;"46-59";0;7;26;36;24;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";14;"0-15";0;7;20;27;41;5;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";14;"16-30";2;5;12;27;34;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";14;"31-45";0;5;14;28;38;5;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";14;"46-59";1;6;24;29;22;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";15;"0-15";0;5;11;37;34;13;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";15;"16-30";0;5;23;37;39;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";15;"31-45";0;10;27;35;29;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";15;"46-59";1;9;16;47;40;8;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";16;"0-15";1;9;24;37;37;8;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";16;"16-30";0;10;17;37;40;3;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";16;"31-45";0;6;27;57;32;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";16;"46-59";0;7;19;52;44;2;0;1;0;0;0
6;"FS023REC";1;"2020-06-17";17;"0-15";1;5;24;41;24;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";17;"16-30";0;8;27;45;38;2;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";17;"31-45";0;8;28;79;21;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";17;"46-59";1;11;40;47;25;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";18;"0-15";0;19;44;38;17;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";18;"16-30";1;8;48;58;20;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";18;"31-45";0;6;15;39;40;8;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";18;"46-59";0;7;25;34;31;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";19;"0-15";0;10;19;30;33;10;2;0;0;0;0
6;"FS023REC";1;"2020-06-17";19;"16-30";0;8;14;30;32;8;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";19;"31-45";1;5;17;32;42;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";19;"46-59";0;7;17;33;29;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";20;"0-15";0;9;8;22;35;7;0;1;0;0;0
6;"FS023REC";1;"2020-06-17";20;"16-30";0;4;10;24;31;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";20;"31-45";0;6;10;26;13;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";20;"46-59";0;7;9;15;28;4;1;0;0;0;0
6;"FS023REC";1;"2020-06-17";21;"0-15";0;5;7;14;14;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";21;"16-30";0;3;7;14;28;8;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";21;"31-45";0;2;5;4;20;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";21;"46-59";0;1;7;3;15;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";22;"0-15";0;2;0;5;13;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";22;"16-30";0;3;6;6;7;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";22;"31-45";0;2;2;12;8;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";22;"46-59";0;1;0;5;11;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";23;"0-15";0;2;1;3;7;3;2;0;0;0;0
6;"FS023REC";1;"2020-06-17";23;"16-30";0;3;3;1;3;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";23;"31-45";0;1;1;2;3;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-17";23;"46-59";0;2;2;2;5;5;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";0;"0-15";0;1;1;2;6;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";0;"16-30";1;4;0;1;6;2;2;0;0;0;0
6;"FS023REC";1;"2020-06-18";0;"31-45";0;0;0;1;4;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";0;"46-59";0;0;1;2;2;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";1;"0-15";0;1;0;1;2;1;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";1;"16-30";0;0;1;0;5;1;2;0;0;0;0
6;"FS023REC";1;"2020-06-18";1;"31-45";0;1;0;0;0;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";1;"46-59";0;0;0;0;0;2;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";2;"0-15";0;2;0;0;1;1;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";2;"16-30";0;0;0;1;4;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";2;"31-45";0;0;0;0;3;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";2;"46-59";0;0;0;0;2;0;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";3;"0-15";0;0;1;0;0;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";3;"16-30";0;0;0;1;1;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";3;"31-45";0;0;0;1;2;1;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";3;"46-59";0;0;0;1;7;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";4;"0-15";0;0;1;0;7;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";4;"16-30";1;0;2;1;5;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";4;"31-45";1;1;1;1;7;1;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";4;"46-59";1;2;1;5;7;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";5;"0-15";0;1;5;3;6;7;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";5;"16-30";0;1;5;3;10;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";5;"31-45";0;1;5;10;8;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";5;"46-59";0;0;4;6;16;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";6;"0-15";0;5;3;7;19;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";6;"16-30";0;1;3;19;33;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";6;"31-45";0;4;14;22;43;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";6;"46-59";0;6;19;46;28;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";7;"0-15";0;4;17;41;42;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";7;"16-30";0;4;22;35;40;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";7;"31-45";0;7;12;48;46;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";7;"46-59";0;2;15;36;44;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";8;"0-15";1;6;20;42;58;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";8;"16-30";1;7;22;48;32;5;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";8;"31-45";2;5;35;39;27;4;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";8;"46-59";0;4;21;31;32;4;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";9;"0-15";1;4;19;36;47;5;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";9;"16-30";1;10;22;43;32;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";9;"31-45";0;6;22;35;28;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";9;"46-59";0;4;11;20;31;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";10;"0-15";0;2;0;2;7;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";10;"16-30";0;5;6;4;11;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";10;"31-45";0;1;0;4;9;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";10;"46-59";0;2;3;4;3;1;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";11;"0-15";0;0;0;4;1;0;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";11;"16-30";0;13;17;24;23;6;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";11;"31-45";1;12;40;32;32;3;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";11;"46-59";0;6;14;28;26;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";12;"0-15";0;9;13;30;27;11;2;0;0;0;0
6;"FS023REC";1;"2020-06-18";12;"16-30";0;9;10;29;31;8;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";12;"31-45";1;7;10;30;43;7;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";12;"46-59";0;7;11;13;40;9;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";13;"0-15";1;7;4;30;30;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";13;"16-30";0;6;12;36;28;2;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";13;"31-45";0;4;23;33;30;13;1;0;0;0;0
6;"FS023REC";1;"2020-06-18";13;"46-59";2;11;27;23;18;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";14;"0-15";0;7;14;44;30;7;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";14;"16-30";0;8;19;28;30;12;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";14;"31-45";0;7;24;22;41;0;0;0;0;0;0
6;"FS023REC";1;"2020-06-18";14;"46-59";0;3;7;21;48;1;0;0;0;0;0
